Temperature,Experimental Group,Use Case,Sentence,Objective,Pattern,Accuracy,Min,Max,Precision,Count
UCR26c,control,UC3-Health,6.0,ay,1.0,0.9715875029563904,0.943737268447876,0.9885404109954834,0.987013401742318,15
UCR26c,control,UC3-Health,6.0,c,1.0,0.9745117059120765,0.9294933676719666,0.9925906658172607,0.9820428210583496,13
UCR26c,control,UC3-Health,6.0,i,2.0,0.8966372162103653,0.7512331008911133,0.9447711706161499,0.9115390245849299,8
UCR26c,control,UC3-Health,7.0,ay,1.0,0.9725267153519851,0.9548961520195007,0.9763216972351074,0.9946389566111238,13
UCR26c,control,UC3-Health,7.0,c,1.0,0.9913564324378967,0.99016273021698,0.9937438368797302,0.9982525988732928,15
UCR26c,control,UC3-Health,7.0,pr,1.0,0.8968880474567413,0.8256683945655823,0.9681077003479004,0.8992802009738187,2
UCR26c,control,UC3-Health,8.0,c,1.0,0.8193554321924845,0.7914949059486389,0.8844718933105469,0.9688025976210936,15
UCR26c,control,UC3-Health,8.0,i,2.0,0.8315791447957357,0.7678897380828857,0.9413139820098877,0.9342324301870191,15
UCR26c,control,UC3-Health,9.0,a,3.0,0.7919358213742574,0.6215342879295349,0.877322793006897,0.9187629703459497,15
UCR26c,control,UC3-Health,10.0,ay,1.0,0.9507198532422384,0.9376868009567261,0.9596056938171387,0.991332648375945,15
UCR26c,control,UC3-Health,10.0,c,1.0,0.9876329779624939,0.9827555418014526,0.9902091026306152,0.9968957334676835,15
UCR26c,control,UC3-Health,10.0,i,1.0,0.9647087029048375,0.9520919322967529,0.9707146883010864,0.9923943211467359,7
UCR26c,control,UC3-Health,11.0,ay,1.0,0.955258866151174,0.9335017800331116,0.9650924205780029,0.9891025329293195,15
UCR26c,control,UC3-Health,11.0,c,1.0,0.9655334671338399,0.9592810869216919,0.9813897609710693,0.9930465872711604,15
UCR26c,control,UC3-Health,11.0,pr,1.0,0.9208423495292664,0.8968366384506226,0.9504086375236511,0.9804106801532968,5
UCR26c,control,UC3-Health,12.0,ay,1.0,0.9664662718772888,0.9551587104797363,0.9747006893157959,0.9929350794593244,10
UCR26c,control,UC3-Health,12.0,c,1.0,0.9794691761334737,0.978260338306427,0.9926621317863464,0.9962923663775219,15
UCR26c,control,UC3-Health,12.0,i,1.0,0.9749733209609985,0.9725457429885864,0.9774008989334106,0.9965668863076966,2
UCR26c,control,UC3-Health,12.0,pr,1.0,0.923884391784668,0.9139057993888855,0.9398123621940613,0.9874331271284255,9
UCR26c,control,UC3-Health,13.0,ay,1.0,0.9581226060787836,0.9363723993301392,0.9700980186462402,0.9906457801379648,12
UCR26c,control,UC3-Health,13.0,c,1.0,0.9751679420471191,0.9684027433395386,0.9880790710449219,0.9905496186172154,15
UCR26c,control,UC3-Health,13.0,pr,1.0,0.9276996850967407,0.9023250937461853,0.96039879322052,0.9812494343946134,7
UCR26c,control,UC3-Health,14.0,ay,1.0,0.7574668725331625,0.7169772982597351,0.8603640794754028,0.9662829953365741,15
UCR26c,control,UC3-Health,14.0,c,1.0,0.75441849604249,0.6161712408065796,0.7892408967018127,0.9510570622509267,16
UCR26c,control,UC3-Health,14.0,i,2.0,0.838331151008606,0.7485476732254028,0.8691811561584473,0.9585161369037832,15
UCR26c,control,UC3-Health,14.0,pr,1.0,0.7467703734125409,0.6615698933601379,0.8199626207351685,0.9574798835127497,14
UCR26c,treatment,UC1-Health,1.0,ia,2.0,0.9967992385228475,0.971783459186554,1.0,0.9925386692222342,15
UCR26c,treatment,UC1-Health,2.0,ay,2.0,0.8960837761561076,0.8559373617172241,1.0,0.9350778210500724,15
UCR26c,treatment,UC1-Health,2.0,ia,2.0,0.5668981512387593,0.4926633834838867,0.6605762243270874,0.950419416867929,30
UCR26c,treatment,UC1-Health,3.0,ay,1.0,0.988202178478241,0.9679355025291443,0.9932688474655151,0.9895109986938823,15
UCR26c,treatment,UC1-Health,3.0,c,1.0,0.9990231831868489,0.9976221919059753,1.0,0.9988119704893138,15
UCR26c,treatment,UC1-Health,3.0,i,2.0,0.8720471382141113,0.8686184883117676,0.8857617378234863,0.9929020203620501,15
UCR26c,treatment,UC1-Health,3.0,pr,1.0,0.9847902377446492,0.9721176624298096,0.9927494525909424,0.9933086884108913,15
UCR26c,treatment,UC1-Health,4.0,ay,1.0,0.9418381055196127,0.9245386123657227,0.9888355731964111,0.9814207788990619,15
UCR26c,treatment,UC1-Health,5.0,ay,1.0,0.9253249883651733,0.8881050944328308,0.9434295892715454,0.9818416396071161,15
UCR26c,treatment,UC1-Health,5.0,c,1.0,0.9147547165552775,0.9090110063552856,0.9557238221168518,0.9885327575225523,15
UCR26c,treatment,UC1-Health,5.0,i,2.0,0.8418337980906169,0.8161675333976746,0.8675857782363892,0.9829057137520038,15
UCR26c,treatment,UC1-Health,5.0,pr,1.0,0.8773072163263956,0.8511806130409241,0.9295604228973389,0.9547473956803673,3
UCR26c,treatment,UC1-Health,6.0,ay,1.0,0.919396562235696,0.9031060934066772,0.9306052327156067,0.9923306869550527,14
UCR26c,treatment,UC1-Health,6.0,i,2.0,0.9390654563903809,0.8916086554527283,0.9746647477149963,0.9603927791100456,8
UCR26c,treatment,UC1-Health,7.0,ay,1.0,0.9096948146820069,0.8171557784080505,0.935947060585022,0.9692042516643897,15
UCR26c,treatment,UC1-Health,7.0,i,2.0,0.8151910336812337,0.729283332824707,0.9574376344680786,0.9239953336964433,75
UCR26c,treatment,UC1-Health,8.0,ay,1.0,0.9919555703798932,0.9764269590377808,1.00000011920929,0.9897514356258162,15
UCR26c,treatment,UC1-Health,8.0,c,1.0,0.9994994444506509,0.9992430210113525,0.9995191693305969,0.9999261962572468,14
UCR26c,treatment,UC1-Health,8.0,i,2.0,0.9292958378791809,0.9292958378791809,0.9292958378791809,1.0,15
UCR26c,treatment,UC1-Health,9.0,ay,1.0,0.9733939965566,0.9586955308914185,0.9856874942779541,0.9888439852917079,30
UCR26c,treatment,UC1-Health,9.0,c,1.0,0.9690428150111231,0.9008543491363525,1.0,0.967059587317567,29
UCR26c,treatment,UC1-Health,9.0,i,3.0,0.9778095086415609,0.9777718782424927,0.977828323841095,0.9999724573681033,15
UCR26c,treatment,UC1-Health,9.0,pr,1.0,0.9956551611423492,0.9948294162750244,0.9963791370391846,0.9993015235669671,30
UCR26c,treatment,UC1-Health,10.0,ay,1.0,0.9860735456148784,0.9815161824226379,0.9883347153663635,0.9972738700133215,15
UCR26c,treatment,UC1-Mobile,1.0,ay,1.0,0.9346652269363404,0.8013092279434204,0.9855483770370483,0.9243191945131184,10
UCR26c,treatment,UC1-Mobile,1.0,c,1.0,0.9827518264452616,0.9002097845077515,0.9995071887969971,0.9651564900481122,15
UCR26c,treatment,UC1-Mobile,1.0,i,2.0,0.8639422059059143,0.802078127861023,0.8829706907272339,0.9673223353686354,10
UCR26c,treatment,UC1-Mobile,1.0,ia,2.0,0.7669625878334045,0.7669625878334045,0.7669625878334045,1.0,10
UCR26c,treatment,UC1-Mobile,2.0,ay,1.0,0.9227691650390625,0.8859851956367493,0.991626501083374,0.9578427165477988,15
UCR26c,treatment,UC1-Mobile,2.0,c,1.0,0.9348488807678222,0.8907815217971802,1.0,0.9520482127796088,15
UCR26c,treatment,UC1-Mobile,2.0,ia,2.0,0.5319283174143897,0.3890864551067352,0.6498050093650818,0.9141016973648145,9
UCR26c,treatment,UC1-Mobile,3.0,ay,1.0,0.8705518280758577,0.8309893012046814,0.9112448692321777,0.9755509277785029,17
UCR26c,treatment,UC1-Mobile,3.0,c,1.0,0.8670603264780605,0.7527928352355957,0.928105354309082,0.9610899715986793,34
UCR26c,treatment,UC1-Mobile,3.0,i,2.0,0.8632683753967285,0.8398025631904602,0.9207481741905212,0.9710017893446787,12
UCR26c,treatment,UC1-Mobile,3.0,ia,2.0,0.797324784596761,0.7714163064956665,0.9004025459289551,0.946650481952346,15
UCR26c,treatment,UC1-Mobile,4.0,ay,1.0,0.9138755537569523,0.8932997584342957,0.9467958211898804,0.9839240140106348,16
UCR26c,treatment,UC1-Mobile,4.0,c,1.0,0.8739632410662515,0.7715739011764526,0.9183061122894287,0.9597659966525655,42
UCR26c,treatment,UC1-Mobile,4.0,i,2.0,0.9106030315160751,0.8405501842498779,0.9467443227767944,0.9691030314534199,12
UCR26c,treatment,UC1-Mobile,4.0,ia,2.0,0.8061463276545207,0.7714163064956665,0.9004025459289551,0.94116273319233,15
UCR26c,treatment,UC1-Mobile,5.0,ay,1.0,0.989874788125356,0.9825788736343384,0.9966532588005066,0.9949658964626992,15
UCR26c,treatment,UC1-Mobile,5.0,c,1.0,0.9889189441998799,0.9608778953552246,1.0,0.9828867934009222,15
UCR26c,treatment,UC1-Mobile,5.0,i,2.0,0.9757749756177266,0.9753023982048035,0.976233184337616,0.9997190012431687,15
UCR26c,treatment,UC1-Mobile,5.0,ia,2.0,0.8352024157842001,0.8066755533218384,0.9903379678726196,0.9368054092317927,15
UCR26c,treatment,UC1-Mobile,6.0,ay,3.0,0.7390531500180563,0.6411676406860352,0.9952688217163086,0.8598198376064548,6
UCR26c,treatment,UC1-Mobile,6.0,c,1.0,0.833732807636261,0.7526081800460815,0.9630249738693237,0.9286564717325041,15
UCR26c,treatment,UC1-Mobile,6.0,i,1.0,0.8174219131469727,0.6830237507820129,0.9718304872512817,0.8810611043858217,12
UCR26c,treatment,UC1-Mobile,7.0,ay,3.0,0.683574914932251,0.5479661822319031,0.8191836476325989,0.8082202910389402,2
UCR26c,treatment,UC1-Mobile,7.0,c,1.0,0.9954353849093119,0.9882864952087402,1.0,0.9945274911786021,15
UCR26c,treatment,UC1-Mobile,8.0,ay,1.0,0.9935673475265503,0.9920766353607178,0.997215986251831,0.9986831039678405,12
UCR26c,treatment,UC1-Mobile,8.0,c,1.0,0.995641275246938,0.962750256061554,0.9982699155807495,0.9909001924913926,15
UCR26c,treatment,UC1-Mobile,9.0,ay,1.0,0.9803625009953976,0.8580509424209595,0.9965642094612122,0.9664244384369846,16
UCR26c,treatment,UC1-Mobile,9.0,c,1.0,0.9651045799255373,0.9019665718078613,1.00000011920929,0.957014531266498,15
UCR26c,treatment,UC2-Health,1.0,c,1.0,1.000000238418579,1.000000238418579,1.000000238418579,1.0,15
UCR26c,treatment,UC2-Health,1.0,pr,1.0,0.9991691336035728,0.9990504384040833,1.0,0.9996642792781865,8
UCR26c,treatment,UC2-Health,2.0,ay,1.0,0.9422715822855632,0.8899164199829102,0.9953327178955078,0.9714893504681618,15
UCR26c,treatment,UC2-Health,3.0,ay,1.0,0.9440640211105347,0.9424628019332886,0.9444643259048462,0.9991712903446179,15
UCR26c,treatment,UC2-Health,3.0,c,1.0,0.9273853619893392,0.9263560771942139,0.9277596473693848,0.9993575330046954,15
UCR26c,treatment,UC2-Health,3.0,pr,1.0,0.9214970469474792,0.9214970469474792,0.9214970469474792,1.0,10
UCR26c,treatment,UC2-Health,4.0,c,1.0,0.9739516377449036,0.9739516377449036,0.9739516377449036,1.0,15
UCR26c,treatment,UC2-Health,5.0,ay,1.0,0.8747982899347941,0.7233325839042664,0.9604915380477905,0.9334029907950712,15
UCR26c,treatment,UC2-Health,5.0,c,1.0,0.8692777832349141,0.6101199388504028,0.9959388971328735,0.8698098180207527,45
UCR26c,treatment,UC2-Health,5.0,pr,1.0,0.9856544584035873,0.9617969989776611,0.9942404627799988,0.985344751508734,8
UCR26c,treatment,UC2-Health,6.0,ay,1.0,0.9869101444880167,0.9183920621871948,0.9970663785934448,0.9808758229269607,15
UCR26c,treatment,UC2-Health,6.0,c,1.0,0.9726376811663312,0.9391376376152039,1.00000011920929,0.9697148035688897,15
UCR26c,treatment,UC2-Health,8.0,ay,1.0,0.9817068020502726,0.8663443922996521,0.9999998807907104,0.966311936645852,15
UCR26c,treatment,UC2-Health,8.0,c,1.0,0.9835304021835327,0.8888440132141113,0.9963697195053101,0.9735879253941778,15
UCR26c,treatment,UC2-Health,8.0,pr,1.0,0.9506116594587054,0.916898250579834,0.981221079826355,0.9793911842086248,7
UCR26c,treatment,UC2-Health,9.0,ay,1.0,0.9871549494564535,0.8772837519645691,1.00000011920929,0.9693479205683573,16
UCR26c,treatment,UC2-Health,9.0,c,1.0,0.9994077881177267,0.9950710535049438,0.9999999403953552,0.9984264777638739,15
UCR26c,treatment,UC2-Health,9.0,pr,1.0,0.999462577012869,0.9978883862495422,0.9999999403953552,0.9993256920246563,13
UCR26c,treatment,UC2-Mobile,1.0,ay,1.0,0.9879764755566914,0.9801165461540222,0.9948539137840271,0.992389656080274,15
UCR26c,treatment,UC2-Mobile,1.0,c,1.0,0.9994664748509725,0.999336838722229,1.0,0.9997549868178942,15
UCR26c,treatment,UC2-Mobile,1.0,ia,2.0,0.9196191430091858,0.7741818428039551,0.9466192722320557,0.9584112094677212,15
UCR26c,treatment,UC2-Mobile,2.0,c,1.0,0.9569125175476074,0.8401103615760803,0.9994807243347168,0.9322708873084735,21
UCR26c,treatment,UC2-Mobile,2.0,ia,2.0,0.9524785280227661,0.9524785280227661,0.9524785280227661,1.0,15
UCR26c,treatment,UC2-Mobile,3.0,c,1.0,0.9888477697968483,0.8410544395446777,0.9990568161010742,0.9605819973874046,16
UCR26c,treatment,UC2-Mobile,3.0,ia,2.0,0.9524785280227661,0.9524785280227661,0.9524785280227661,1.0,15
UCR26c,treatment,UC2-Mobile,4.0,ay,1.0,0.881858636935552,0.8686826229095459,0.943346381187439,0.9837775111068415,24
UCR26c,treatment,UC2-Mobile,4.0,c,1.0,0.8922544995943705,0.7923914194107056,0.9927358627319336,0.8984289704922174,30
UCR26c,treatment,UC2-Mobile,4.0,ia,2.0,0.8584927320480347,0.8314651250839233,0.8965088725090027,0.9716357476083723,4
UCR26c,treatment,UC2-Mobile,5.0,ay,3.0,0.7281960129737854,0.6550686359405518,0.9921550750732422,0.8523259607555748,5
UCR26c,treatment,UC2-Mobile,5.0,c,1.0,0.8303655854293278,0.7526081800460815,0.9630249738693237,0.9401769033562951,14
UCR26c,treatment,UC2-Mobile,5.0,i,1.0,0.8338174290127225,0.6879605054855347,0.9718304872512817,0.8832412214464009,9
UCR26c,treatment,UC2-Mobile,6.0,ay,3.0,0.6423947930335998,0.5348283052444458,0.6919589042663574,0.9382067034547967,5
UCR26c,treatment,UC2-Mobile,6.0,c,1.0,0.8469647282645816,0.6400898694992065,1.00000011920929,0.8565204234628903,21
UCR26c,treatment,UC2-Mobile,6.0,i,1.0,0.799403727054596,0.799403727054596,0.799403727054596,1.0,2
UCR26c,treatment,UC2-Mobile,7.0,ay,3.0,0.8095722496509552,0.7825630903244019,0.8365814089775085,0.9618032805720925,2
UCR26c,treatment,UC2-Mobile,7.0,c,1.0,0.9999430418014527,0.9995431900024414,1.0,0.9998492712579007,15
UCR26c,treatment,UC2-Mobile,7.0,i,1.0,0.9858013391494751,0.9858013391494751,0.9858013391494751,1.0,15
UCR26c,treatment,UC2-Mobile,8.0,ay,1.0,0.9101621508598328,0.8344221115112305,0.9720655083656311,0.9476871355336141,12
UCR26c,treatment,UC2-Mobile,8.0,c,1.0,0.7852932160550897,0.6705732941627502,0.9358049035072327,0.9155224920000408,22
UCR26c,treatment,UC2-Mobile,9.0,ay,1.0,0.9825635194778443,0.9775973558425903,0.9990111589431763,0.9907844510108496,5
UCR26c,treatment,UC2-Mobile,9.0,c,1.0,0.9972314079602559,0.9962602257728577,0.9981803297996521,0.9994182707230697,15
UCR26c,treatment,UC2-Mobile,10.0,ay,1.0,0.9936809301376343,0.9810671806335449,0.9969068169593811,0.9954491002261155,15
UCR26c,treatment,UC2-Mobile,10.0,c,1.0,0.8527744677331712,0.7627116441726685,0.999629557132721,0.8940494394538576,18
UCR26c,treatment,UC2-Mobile,10.0,i,2.0,0.9554787618773324,0.8356642723083496,0.9813356399536133,0.9625817794997272,14
UCR26c,treatment,UC3-Health,1.0,ay,2.0,1.0,1.0,1.0,1.0,15
UCR26c,treatment,UC3-Health,1.0,c,1.0,0.6109219392140707,0.5984225869178772,0.6161679029464722,0.9939174061506927,15
UCR26c,treatment,UC3-Health,1.0,i,2.0,0.6387273289940574,0.5345656871795654,0.7531439065933228,0.9437315315318493,11
UCR26c,treatment,UC3-Health,1.0,ia,2.0,0.989238440990448,0.989238440990448,0.989238440990448,1.0,15
UCR26c,treatment,UC3-Health,2.0,c,1.0,0.9798126300175984,0.9797171354293823,0.979948878288269,0.9999167107649775,15
UCR26c,treatment,UC3-Health,2.0,i,1.0,0.9665615558624268,0.9665615558624268,0.9665615558624268,1.0,15
UCR26c,treatment,UC3-Health,3.0,c,1.0,1.000000238418579,1.000000238418579,1.000000238418579,1.0,15
UCR26c,treatment,UC3-Health,3.0,i,1.0,1.00000011920929,1.00000011920929,1.00000011920929,1.0,15
UCR26c,treatment,UC3-Health,4.0,ay,1.0,0.988258923803057,0.9801217317581177,0.9904781579971313,0.9955900751129865,14
UCR26c,treatment,UC3-Health,4.0,c,1.0,0.9865920861562093,0.9865013957023621,0.9878617525100708,0.9996487573825896,15
UCR26c,treatment,UC3-Health,4.0,i,1.0,0.9757967591285706,0.9757967591285706,0.9757967591285706,1.0,15
UCR26c,treatment,UC3-Health,4.0,pr,1.0,0.9737535119056702,0.9737535119056702,0.9737535119056702,1.0,13
UCR26c,treatment,UC3-Health,5.0,ay,1.0,0.8547762560844422,0.6642548441886902,1.0,0.8484747593458981,25
UCR26c,treatment,UC3-Health,5.0,c,1.0,0.8090614597002667,0.6339237093925476,1.000000238418579,0.8362795605729586,30
UCR26c,treatment,UC3-Health,5.0,i,2.0,0.8206348626509957,0.6050241589546204,0.9815797805786133,0.8213382357578155,23
UCR26c,treatment,UC3-Health,6.0,ay,1.0,0.952787887482416,0.8929671049118042,0.9864072799682617,0.9626092958196208,21
UCR26c,treatment,UC3-Health,6.0,c,1.0,0.9694656888643901,0.9585291147232056,0.9934346675872803,0.9849119333976132,15
UCR26c,treatment,UC3-Health,6.0,i,2.0,0.9732829968134562,0.9621437788009644,0.9740786552429199,0.9969184281534176,15
UCR26c,treatment,UC3-Health,7.0,ay,1.0,0.9969984372456868,0.9887441396713257,1.0,0.9948477682891412,15
UCR26c,treatment,UC3-Health,7.0,c,1.0,0.9999634106953939,0.9997255802154541,1.0,0.9999034410697601,15
UCR26c,treatment,UC3-Health,7.0,i,1.0,0.9815537730852762,0.9772951006889343,0.9831023812294006,0.9973417887144334,15
UCR26c,treatment,UC3-Health,7.0,pr,1.0,0.9993386507034302,0.9991733431816101,0.9999998807907104,0.9996577809174753,15
UCR26c,treatment,UC3-Health,8.0,c,1.0,0.793182373046875,0.7900193929672241,0.7960516810417175,0.9988584470022619,15
UCR26c,treatment,UC3-Health,8.0,i,2.0,0.7828951239585876,0.7666172981262207,0.8033469915390015,0.9824570923930024,15
UCR26c,treatment,UC3-Health,9.0,a,3.0,0.7948700070381165,0.7431795597076416,0.8686829209327698,0.9496346331896279,15
UCR26c,treatment,UC3-Health,10.0,ay,1.0,0.9995783726374309,0.9936755895614624,1.0,0.9983670442464643,15
UCR26c,treatment,UC3-Health,10.0,c,1.0,0.9997456709543864,0.9994137287139893,1.00000011920929,0.9998141131517749,15
UCR26c,treatment,UC3-Health,10.0,i,1.0,0.9699871460596721,0.9670542478561401,1.00000011920929,0.9912231979284181,15
UCR26c,treatment,UC3-Health,10.0,pr,1.0,0.9991619416645595,0.9990222454071045,1.00000011920929,0.9996303984436874,7
UCR26c,treatment,UC3-Health,11.0,ay,1.0,0.9885329842567444,0.988128662109375,0.9941934943199158,0.9984340670567355,15
UCR26c,treatment,UC3-Health,11.0,c,1.0,0.9731452981630961,0.9672493934631348,0.9916641116142273,0.9947158406858686,15
UCR26c,treatment,UC3-Health,11.0,i,1.0,0.9548197984695435,0.9548197984695435,0.9548197984695435,1.0,2
UCR26c,treatment,UC3-Health,11.0,pr,1.0,0.9520925283432007,0.9520925283432007,0.9520925283432007,,1
UCR26c,treatment,UC3-Health,12.0,ay,1.0,0.9994119087855025,0.9955885410308838,1.00000011920929,0.9984477166240711,15
UCR26c,treatment,UC3-Health,12.0,c,1.0,1.00000011920929,1.00000011920929,1.00000011920929,1.0,15
UCR26c,treatment,UC3-Health,12.0,i,1.0,0.9844161152839661,0.9839134812355042,0.9864266514778137,0.9989594486626109,15
UCR26c,treatment,UC3-Health,12.0,pr,1.0,0.999174177646637,0.999174177646637,0.999174177646637,1.0,13
UCR26c,treatment,UC3-Health,13.0,ay,1.0,0.9990786084761987,0.9940112829208374,0.9999999403953552,0.9977510566531913,13
UCR26c,treatment,UC3-Health,13.0,c,1.0,0.999656081199646,0.999656081199646,0.999656081199646,1.0,15
UCR26c,treatment,UC3-Health,13.0,i,1.0,0.9809816320737202,0.9413252472877502,0.9863417148590088,0.9890070182794356,15
UCR26c,treatment,UC3-Health,13.0,pr,1.0,0.9990066885948181,0.9990066885948181,0.9990066885948181,1.0,15
UCR26c,treatment,UC3-Health,14.0,ay,1.0,0.8682403117418289,0.8096084594726562,0.9346193075180054,0.9630305267521909,16
UCR26c,treatment,UC3-Health,14.0,c,1.0,0.6761180639266968,0.6758928298950195,0.6775820851325989,0.9994056088961927,15
UCR26c,treatment,UC3-Health,14.0,i,2.0,0.8492483933766682,0.6878952980041504,0.9280052185058594,0.9260372601479865,15
UCR26c,treatment,UC3-Health,14.0,pr,1.0,0.8643706123034159,0.843925952911377,0.997948169708252,0.9628320846319505,15
UCR26d,control,UC1-Health,1.0,ia,2.0,0.7332998551428318,0.6943002939224243,0.7864193320274353,0.974957175970391,16
UCR26d,control,UC1-Health,2.0,ay,2.0,0.8292557434602217,0.8240470886230469,0.8429561853408813,0.9946487264265313,11
UCR26d,control,UC1-Health,2.0,ia,2.0,0.5553486802998711,0.5402845144271851,0.6118154525756836,0.9718838014751551,17
UCR26d,control,UC1-Health,3.0,ay,1.0,0.9071065573131337,0.5090928077697754,0.9665565490722656,0.8750804598488316,17
UCR26d,control,UC1-Health,3.0,c,1.0,0.9749569892883301,0.974605917930603,0.9751325249671936,0.9997280612956385,6
UCR26d,control,UC1-Health,3.0,i,2.0,0.7083761662244796,0.6828960180282593,0.8701592683792114,0.9610966273124398,20
UCR26d,control,UC1-Health,3.0,pr,1.0,0.8970862030982971,0.8680640459060669,0.9261083602905273,0.9589564716894241,2
UCR26d,control,UC1-Health,4.0,ay,1.0,0.9631739727088383,0.9218274354934692,0.9797916412353516,0.9794676958487202,14
UCR26d,control,UC1-Health,4.0,c,1.0,0.8518731594085693,0.8400084972381592,0.8637378215789795,0.983220833845631,2
UCR26d,control,UC1-Health,5.0,ay,1.0,0.9230520288149516,0.9115695953369141,0.9452283382415771,0.9911167843729197,15
UCR26d,control,UC1-Health,5.0,c,1.0,0.9359317779541015,0.8995343446731567,0.9543873071670532,0.9785533049280185,5
UCR26d,control,UC1-Health,5.0,i,2.0,0.7992521083873251,0.6315337419509888,0.8839278221130371,0.9258428494237203,23
UCR26d,control,UC1-Health,6.0,ay,1.0,0.9329182227452596,0.9270212650299072,0.9397188425064087,0.9957772833706445,15
UCR26d,control,UC1-Health,6.0,i,2.0,0.7913521329561869,0.7646108865737915,0.8165608644485474,0.9739911264812748,3
UCR26d,control,UC1-Health,7.0,ay,1.0,0.9200882355372111,0.8898852467536926,0.9245578050613403,0.9909199555524991,15
UCR26d,control,UC1-Health,7.0,i,2.0,0.778620859781901,0.6999713182449341,0.9138004779815674,0.9233139499484218,75
UCR26d,control,UC1-Health,8.0,ay,1.0,0.9579346021016438,0.9518179893493652,0.9603501558303833,0.9962680527049927,15
UCR26d,control,UC1-Health,8.0,c,1.0,0.9954280455907186,0.993281364440918,0.9984728097915649,0.9977829029327082,6
UCR26d,control,UC1-Health,8.0,i,2.0,0.9321062048276265,0.9292958378791809,0.9323069453239441,0.9992225354008527,15
UCR26d,control,UC1-Health,8.0,pr,1.0,0.9102325439453125,0.9102325439453125,0.9102325439453125,,1
UCR26d,control,UC1-Health,9.0,ay,1.0,0.9158308486143748,0.8576840162277222,0.9719486832618713,0.9673800516421911,30
UCR26d,control,UC1-Health,9.0,c,1.0,0.9678139871564405,0.8457524180412292,0.9970552921295166,0.9543282776595403,29
UCR26d,control,UC1-Health,9.0,i,3.0,0.8759603182474772,0.8371240496635437,0.9777718782424927,0.9553197599803838,15
UCR26d,control,UC1-Health,10.0,ay,1.0,0.9257894873619079,0.8054521679878235,0.9607881307601929,0.9324460522743565,5
UCR26d,control,UC1-Health,10.0,c,1.0,0.922024130821228,0.7697208523750305,0.9775060415267944,0.9242788646337234,10
UCR26d,control,UC1-Health,10.0,i,1.0,0.9399678707122803,0.9399678707122803,0.9399678707122803,,1
UCR26d,control,UC1-Mobile,1.0,ay,1.0,0.8627903739611308,0.7749652862548828,0.9419248104095459,0.9306224798279814,15
UCR26d,control,UC1-Mobile,1.0,c,1.0,0.9090899268786112,0.7455639243125916,0.9567126035690308,0.9296093556639888,15
UCR26d,control,UC1-Mobile,1.0,i,2.0,0.7788431843121847,0.5980257987976074,0.8599328398704529,0.9173712284643114,15
UCR26d,control,UC1-Mobile,1.0,ia,2.0,0.45090045730272926,0.4195209145545959,0.4940387904644012,0.9727392394473844,15
UCR26d,control,UC1-Mobile,2.0,ay,1.0,0.9308632294336955,0.8227686882019043,0.9601390957832336,0.9471153949281598,15
UCR26d,control,UC1-Mobile,2.0,c,1.0,0.9704505403836569,0.8942117691040039,0.9993261098861694,0.9603476157018741,15
UCR26d,control,UC1-Mobile,2.0,ia,2.0,0.4683734178543091,0.4109844565391541,0.5665022730827332,0.9480056302327138,11
UCR26d,control,UC1-Mobile,3.0,ay,1.0,0.8577390551567078,0.7922221422195435,0.8860001564025879,0.9733972959784122,15
UCR26d,control,UC1-Mobile,3.0,c,1.0,0.7294693433720133,0.6153355836868286,0.8757731318473816,0.9213033899600431,23
UCR26d,control,UC1-Mobile,3.0,i,2.0,0.6981867286894057,0.5182865858078003,0.8456946611404419,0.9205880581366545,27
UCR26d,control,UC1-Mobile,3.0,ia,2.0,0.5362942814826965,0.4933748841285706,0.5876522064208984,0.971159915254634,17
UCR26d,control,UC1-Mobile,4.0,ay,1.0,0.9284926056861877,0.9107680320739746,0.9548429846763611,0.9882519137208137,15
UCR26d,control,UC1-Mobile,4.0,c,1.0,0.737171837261745,0.6052817106246948,0.8551375865936279,0.9359200548335225,21
UCR26d,control,UC1-Mobile,4.0,i,2.0,0.7426906250141285,0.3737868070602417,0.9204835295677185,0.8825543603104333,27
UCR26d,control,UC1-Mobile,4.0,ia,2.0,0.5342069864273071,0.4405586123466492,0.6119037866592407,0.9530597069062412,18
UCR26d,control,UC1-Mobile,5.0,ay,1.0,0.9430989543596904,0.9000087976455688,0.9747799634933472,0.9686984272638672,15
UCR26d,control,UC1-Mobile,5.0,c,1.0,0.9327988940126756,0.6865887641906738,0.9955049157142639,0.9320211398668153,17
UCR26d,control,UC1-Mobile,5.0,i,2.0,0.8832519292831421,0.7688001394271851,0.9713075757026672,0.9418840588223123,15
UCR26d,control,UC1-Mobile,5.0,ia,2.0,0.5019816398620606,0.4370903074741364,0.530379056930542,0.9733450464495066,15
UCR26d,control,UC1-Mobile,6.0,ay,3.0,0.7287017554044724,0.666212797164917,0.805107057094574,0.9494251619849223,12
UCR26d,control,UC1-Mobile,6.0,c,1.0,0.7929812431335449,0.7872645258903503,0.8019938468933105,0.993724996223238,5
UCR26d,control,UC1-Mobile,7.0,c,1.0,0.8002686375065854,0.5904520750045776,0.8969117403030396,0.930819807474119,19
UCR26d,control,UC1-Mobile,8.0,ay,1.0,0.9581674734751383,0.9401603937149048,0.9809573888778687,0.9871962765385236,15
UCR26d,control,UC1-Mobile,8.0,c,1.0,0.8918265104293823,0.8655385375022888,0.9438066482543945,0.9758737760511913,15
